Date,Category,Category_Label,Author,Tokens,Share_In_Category
2026-02-09,science,Science,anthropic,33.30623,0.0517088
2026-02-09,science,Science,google,83.798776,0.1300998
2026-02-09,science,Science,moonshotai,26.41689,0.04101292
2026-02-09,science,Science,openai,83.486781,0.12961542
2026-02-09,science,Science,others,337.892126,0.52458642
2026-02-09,science,Science,x-ai,55.673294,0.08643425
2026-02-09,science,Science,z-ai,23.53737,0.03654239
2026-02-09,technology,Technology,anthropic,608.058358,0.17215156
2026-02-09,technology,Technology,arcee-ai,199.127607,0.05637638
2026-02-09,technology,Technology,google,456.849043,0.12934165
2026-02-09,technology,Technology,minimax,151.071246,0.04277081
2026-02-09,technology,Technology,moonshotai,433.670334,0.12277937
2026-02-09,technology,Technology,others,1348.888169,0.38189294
2026-02-09,technology,Technology,stepfun,140.601224,0.03980657
2026-02-09,technology,Technology,x-ai,193.844757,0.05488071
2026-02-09,translation,Translation,deepseek,3.656834,0.02668897
2026-02-09,translation,Translation,google,45.818511,0.33440089
2026-02-09,translation,Translation,openai,35.639502,0.26011062
2026-02-09,translation,Translation,others,42.834537,0.31262272
2026-02-09,translation,Translation,x-ai,9.067329,0.06617681
2026-02-09,trivia,Trivia,deepseek,1.176946,0.06355743
2026-02-09,trivia,Trivia,google,4.258251,0.22995414
2026-02-09,trivia,Trivia,mistralai,0.49491,0.02672616
2026-02-09,trivia,Trivia,openai,0.711844,0.03844101
2026-02-09,trivia,Trivia,others,10.366456,0.55980949
2026-02-09,trivia,Trivia,x-ai,1.509421,0.08151176
2026-02-16,academia,Academia,deepseek,12.530967,0.05486015
2026-02-16,academia,Academia,google,60.840457,0.26635746
2026-02-16,academia,Academia,minimax,12.488107,0.05467251
2026-02-16,academia,Academia,openai,35.022002,0.15332514
2026-02-16,academia,Academia,others,99.485506,0.43554418
2026-02-16,academia,Academia,x-ai,8.049525,0.03524055
2026-02-16,finance,Finance,anthropic,13.355229,0.05739401
2026-02-16,finance,Finance,google,53.898166,0.23162702
2026-02-16,finance,Finance,openai,28.569074,0.12277541
2026-02-16,finance,Finance,others,114.367525,0.49149369
2026-02-16,finance,Finance,x-ai,16.166726,0.0694764
2026-02-16,finance,Finance,z-ai,6.337058,0.02723347
2026-02-16,health,Health,anthropic,7.222066,0.04253924
2026-02-16,health,Health,google,38.961379,0.22948938
2026-02-16,health,Health,openai,28.053562,0.16524042
2026-02-16,health,Health,others,74.573819,0.43925292
2026-02-16,health,Health,x-ai,20.963388,0.12347804
2026-02-16,legal,Legal,anthropic,2.742999,0.01643912
2026-02-16,legal,Legal,google,77.400494,0.46387043
2026-02-16,legal,Legal,openai,29.995356,0.17976576
2026-02-16,legal,Legal,others,41.124339,0.24646309
2026-02-16,legal,Legal,x-ai,15.594816,0.0934616
2026-02-16,marketing,Marketing,anthropic,3.463398,0.02823381
2026-02-16,marketing,Marketing,google,59.848949,0.48789191
2026-02-16,marketing,Marketing,meta-llama,3.09796,0.02525474
2026-02-16,marketing,Marketing,openai,15.73874,0.12830307
2026-02-16,marketing,Marketing,others,31.616633,0.25774053
2026-02-16,marketing,Marketing,qwen,3.2304,0.0263344
2026-02-16,marketing,Marketing,x-ai,5.67238,0.04624155
2026-02-16,marketing/seo,SEO,anthropic,1.673348,0.03512081
2026-02-16,marketing/seo,SEO,arcee-ai,1.199252,0.02517032
2026-02-16,marketing/seo,SEO,google,7.169378,0.1504734
2026-02-16,marketing/seo,SEO,liquid,1.94092,0.0407367
2026-02-16,marketing/seo,SEO,openai,2.216273,0.0465159
2026-02-16,marketing/seo,SEO,others,11.25575,0.23623958
2026-02-16,marketing/seo,SEO,x-ai,22.190566,0.46574329
2026-02-16,programming,Programming,anthropic,628.253037,0.09575814
2026-02-16,programming,Programming,arcee-ai,172.623458,0.02631122
2026-02-16,programming,Programming,google,213.208408,0.03249716
2026-02-16,programming,Programming,minimax,3004.803088,0.45799117
2026-02-16,programming,Programming,moonshotai,1018.865739,0.15529521
2026-02-16,programming,Programming,openai,151.520286,0.02309468
2026-02-16,programming,Programming,others,869.99326,0.13260411
2026-02-16,programming,Programming,z-ai,501.564587,0.07644832
2026-02-16,roleplay,Roleplay,deepseek,870.430216,0.33069211
2026-02-16,roleplay,Roleplay,google,383.743814,0.14579119
2026-02-16,roleplay,Roleplay,openai,148.17035,0.05629258
2026-02-16,roleplay,Roleplay,others,946.676244,0.35965935
2026-02-16,roleplay,Roleplay,x-ai,187.444703,0.07121362
2026-02-16,roleplay,Roleplay,z-ai,95.681556,0.03635115
2026-02-16,science,Science,anthropic,25.587207,0.03718191
2026-02-16,science,Science,arcee-ai,24.606256,0.03575645
2026-02-16,science,Science,google,145.808867,0.21188135
2026-02-16,science,Science,minimax,26.12928,0.03796962
2026-02-16,science,Science,openai,71.185766,0.1034432
2026-02-16,science,Science,others,339.225369,0.49294348
2026-02-16,science,Science,x-ai,55.620062,0.08082399
2026-02-16,technology,Technology,anthropic,677.900694,0.16178131
2026-02-16,technology,Technology,arcee-ai,219.365569,0.05235169
2026-02-16,technology,Technology,google,468.990584,0.11192482
2026-02-16,technology,Technology,minimax,454.487726,0.1084637
2026-02-16,technology,Technology,moonshotai,410.035162,0.09785508
2026-02-16,technology,Technology,others,1565.917192,0.37370685
2026-02-16,technology,Technology,stepfun,205.613466,0.04906975
2026-02-16,technology,Technology,x-ai,187.918407,0.04484681
2026-02-16,translation,Translation,google,65.515586,0.37264382
2026-02-16,translation,Translation,meta-llama,4.6796,0.02661693
2026-02-16,translation,Translation,openai,31.596428,0.17971622
2026-02-16,translation,Translation,others,58.658208,0.33363997
2026-02-16,translation,Translation,x-ai,15.363069,0.08738306
2026-02-16,trivia,Trivia,deepseek,2.051006,0.10436751
2026-02-16,trivia,Trivia,google,3.912168,0.19907457
2026-02-16,trivia,Trivia,meta-llama,1.411398,0.07182042
2026-02-16,trivia,Trivia,others,10.001368,0.50892956
2026-02-16,trivia,Trivia,qwen,0.67988,0.03459637
2026-02-16,trivia,Trivia,x-ai,1.595951,0.08121157
2026-02-23,academia,Academia,anthropic,6.27751,0.02561601
2026-02-23,academia,Academia,deepseek,19.409023,0.07920045
2026-02-23,academia,Academia,google,67.30008,0.27462468
2026-02-23,academia,Academia,minimax,15.64572,0.06384392
2026-02-23,academia,Academia,openai,23.80248,0.09712839
2026-02-23,academia,Academia,others,112.627213,0.45958656
2026-02-23,finance,Finance,anthropic,16.174139,0.0567061
2026-02-23,finance,Finance,arcee-ai,7.354149,0.02578345
2026-02-23,finance,Finance,google,70.246486,0.2462823
2026-02-23,finance,Finance,minimax,8.831062,0.03096147
2026-02-23,finance,Finance,openai,35.093803,0.12303793
2026-02-23,finance,Finance,others,131.880812,0.46237059
2026-02-23,finance,Finance,x-ai,15.647056,0.05485816
2026-02-23,health,Health,anthropic,13.71856,0.07510394
2026-02-23,health,Health,google,47.276878,0.25882306
2026-02-23,health,Health,moonshotai,8.41284,0.04605712
2026-02-23,health,Health,others,94.343097,0.51649284
2026-02-23,health,Health,qwen,11.95444,0.06544605
2026-02-23,health,Health,x-ai,6.955182,0.038077
2026-02-23,legal,Legal,anthropic,3.124417,0.01787877
2026-02-23,legal,Legal,google,79.233234,0.45339426
2026-02-23,legal,Legal,openai,18.686765,0.10693079
2026-02-23,legal,Legal,others,51.584435,0.29518026
2026-02-23,legal,Legal,qwen,5.49208,0.03142719
2026-02-23,legal,Legal,x-ai,16.634774,0.09518873
2026-02-23,marketing,Marketing,anthropic,4.843506,0.03549361
2026-02-23,marketing,Marketing,google,72.70701,0.53280296
2026-02-23,marketing,Marketing,openai,12.540656,0.09189896
2026-02-23,marketing,Marketing,others,35.369766,0.25919256
2026-02-23,marketing,Marketing,qwen,3.97876,0.02915668
2026-02-23,marketing,Marketing,x-ai,7.02165,0.05145523
2026-02-23,marketing/seo,SEO,anthropic,1.948066,0.02745235
2026-02-23,marketing/seo,SEO,google,6.294769,0.08870652
2026-02-23,marketing/seo,SEO,liquid,2.9304,0.04129549
2026-02-23,marketing/seo,SEO,others,15.143607,0.21340523
2026-02-23,marketing/seo,SEO,stepfun,1.30516,0.01839245
2026-02-23,marketing/seo,SEO,x-ai,30.724996,0.43297974
2026-02-23,marketing/seo,SEO,z-ai,12.614743,0.17776823
2026-02-23,programming,Programming,anthropic,625.262371,0.13542171
2026-02-23,programming,Programming,arcee-ai,176.96491,0.03832773
2026-02-23,programming,Programming,google,240.341171,0.05205401
2026-02-23,programming,Programming,minimax,1740.32719,0.3769267
2026-02-23,programming,Programming,moonshotai,366.395886,0.07935542
2026-02-23,programming,Programming,openai,126.288561,0.02735206
2026-02-23,programming,Programming,others,1056.460082,0.22881215
2026-02-23,programming,Programming,z-ai,285.110044,0.06175022
2026-02-23,roleplay,Roleplay,deepseek,852.66237,0.30910336
2026-02-23,roleplay,Roleplay,google,350.907984,0.1272096
2026-02-23,roleplay,Roleplay,openai,144.225263,0.0522839
2026-02-23,roleplay,Roleplay,others,938.044898,0.34005585
2026-02-23,roleplay,Roleplay,qwen,66.785489,0.02421078
2026-02-23,roleplay,Roleplay,stepfun,75.519958,0.02737716
2026-02-23,roleplay,Roleplay,x-ai,193.281279,0.07006747
2026-02-23,roleplay,Roleplay,z-ai,137.075197,0.04969189
2026-02-23,science,Science,anthropic,71.109729,0.08032401
2026-02-23,science,Science,google,173.211595,0.19565608
2026-02-23,science,Science,minimax,25.484341,0.02878656
2026-02-23,science,Science,openai,96.172215,0.10863406
2026-02-23,science,Science,others,464.953617,0.52520157
2026-02-23,science,Science,x-ai,54.354546,0.06139772
2026-02-23,technology,Technology,anthropic,870.936967,0.19607604
2026-02-23,technology,Technology,arcee-ai,255.515005,0.05752468
2026-02-23,technology,Technology,google,361.634078,0.08141551
2026-02-23,technology,Technology,minimax,540.771057,0.12174503
2026-02-23,technology,Technology,moonshotai,377.557601,0.08500041
2026-02-23,technology,Technology,others,1638.627121,0.3689079
2026-02-23,technology,Technology,stepfun,238.51523,0.05369748
2026-02-23,technology,Technology,x-ai,158.275538,0.03563294
2026-02-23,translation,Translation,deepseek,6.102938,0.03386722
2026-02-23,translation,Translation,google,85.80773,0.47617547
2026-02-23,translation,Translation,mistralai,5.254349,0.02915812
2026-02-23,translation,Translation,openai,5.569126,0.03090492
2026-02-23,translation,Translation,others,69.952294,0.38818841
2026-02-23,translation,Translation,x-ai,7.515473,0.04170584
2026-02-23,trivia,Trivia,deepseek,3.287872,0.12696067
2026-02-23,trivia,Trivia,google,5.936338,0.22923076
2026-02-23,trivia,Trivia,openai,2.091256,0.08075353
2026-02-23,trivia,Trivia,others,12.695245,0.49022494
2026-02-23,trivia,Trivia,x-ai,1.886065,0.0728301
2026-03-02,academia,Academia,deepseek,15.094882,0.05818477
2026-03-02,academia,Academia,google,63.72063,0.24561769
2026-03-02,academia,Academia,openai,41.61216,0.16039833
2026-03-02,academia,Academia,others,120.453698,0.46430112
2026-03-02,academia,Academia,qwen,7.951869,0.03065129
2026-03-02,academia,Academia,x-ai,10.596888,0.04084679
2026-03-02,finance,Finance,anthropic,23.100751,0.06414704
2026-03-02,finance,Finance,google,80.531837,0.22362385
2026-03-02,finance,Finance,openai,59.436044,0.16504425
2026-03-02,finance,Finance,others,158.731278,0.440771
2026-03-02,finance,Finance,stepfun,11.54211,0.03205057
2026-03-02,finance,Finance,x-ai,26.779848,0.07436329
2026-03-02,health,Health,anthropic,15.336418,0.06878597
2026-03-02,health,Health,google,44.620077,0.20012724
2026-03-02,health,Health,openai,18.577089,0.08332082
2026-03-02,health,Health,others,91.767892,0.41159174
2026-03-02,health,Health,qwen,42.751354,0.19174576
2026-03-02,health,Health,x-ai,9.90571,0.04442848
2026-03-02,legal,Legal,anthropic,4.319294,0.01932712
2026-03-02,legal,Legal,arcee-ai,4.516541,0.02020972
2026-03-02,legal,Legal,google,58.170707,0.26029067
2026-03-02,legal,Legal,openai,23.703053,0.10606169
2026-03-02,legal,Legal,others,62.039057,0.27759999
2026-03-02,legal,Legal,stepfun,21.718686,0.09718244
2026-03-02,legal,Legal,x-ai,49.016302,0.21932837
2026-03-02,marketing,Marketing,anthropic,4.584226,0.02883893
2026-03-02,marketing,Marketing,google,75.833049,0.47705854
2026-03-02,marketing,Marketing,meta-llama,3.223872,0.02028107
2026-03-02,marketing,Marketing,openai,26.932954,0.16943266
2026-03-02,marketing,Marketing,others,39.27825,0.24709576
2026-03-02,marketing,Marketing,qwen,2.91208,0.01831962
2026-03-02,marketing,Marketing,x-ai,6.1952,0.03897342
2026-03-02,marketing/seo,SEO,anthropic,2.21525,0.0349711
2026-03-02,marketing/seo,SEO,google,9.401715,0.14842038
2026-03-02,marketing/seo,SEO,liquid,2.29384,0.03621176
2026-03-02,marketing/seo,SEO,openai,1.250756,0.01974509
2026-03-02,marketing/seo,SEO,others,17.124883,0.27034234
2026-03-02,marketing/seo,SEO,x-ai,29.67613,0.46848289
2026-03-02,marketing/seo,SEO,z-ai,1.3826,0.02182645
2026-03-02,programming,Programming,anthropic,643.721388,0.12867262
2026-03-02,programming,Programming,google,260.664138,0.05210381
2026-03-02,programming,Programming,minimax,1739.039162,0.34761425
2026-03-02,programming,Programming,moonshotai,522.240354,0.10438994
2026-03-02,programming,Programming,openai,334.508417,0.06686445
2026-03-02,programming,Programming,others,1204.327313,0.2407314
2026-03-02,programming,Programming,stepfun,163.566853,0.03269516
2026-03-02,programming,Programming,z-ai,134.716876,0.02692838
2026-03-02,roleplay,Roleplay,deepseek,826.874308,0.31111595
2026-03-02,roleplay,Roleplay,google,309.208962,0.11634155
2026-03-02,roleplay,Roleplay,openai,157.766932,0.05936067
2026-03-02,roleplay,Roleplay,others,872.52987,0.32829411
2026-03-02,roleplay,Roleplay,qwen,66.422,0.02499164
2026-03-02,roleplay,Roleplay,stepfun,93.348198,0.03512277
2026-03-02,roleplay,Roleplay,x-ai,194.971077,0.07335893
2026-03-02,roleplay,Roleplay,z-ai,136.647554,0.05141439
2026-03-02,science,Science,anthropic,48.331239,0.04354626
2026-03-02,science,Science,google,198.1412,0.17852444
2026-03-02,science,Science,openai,226.32184,0.20391508
2026-03-02,science,Science,others,574.649384,0.51775682
2026-03-02,science,Science,x-ai,62.439123,0.0562574
2026-03-02,technology,Technology,anthropic,1013.08906,0.20468543
2026-03-02,technology,Technology,arcee-ai,265.898112,0.05372229
2026-03-02,technology,Technology,google,360.81257,0.0728989
2026-03-02,technology,Technology,minimax,479.868488,0.09695306
2026-03-02,technology,Technology,moonshotai,324.971194,0.06565747
2026-03-02,technology,Technology,others,1973.687786,0.39876566
2026-03-02,technology,Technology,stepfun,370.550389,0.07486633
2026-03-02,technology,Technology,x-ai,160.615301,0.03245086
2026-03-02,translation,Translation,deepseek,4.732235,0.02756364
2026-03-02,translation,Translation,google,66.647779,0.38820031
2026-03-02,translation,Translation,openai,25.803094,0.15029411
2026-03-02,translation,Translation,others,69.62574,0.4055459
2026-03-02,translation,Translation,x-ai,4.875146,0.02839604
2026-03-02,trivia,Trivia,deepseek,1.641694,0.05224846
2026-03-02,trivia,Trivia,google,7.298414,0.23227887
2026-03-02,trivia,Trivia,openai,6.066275,0.19306489
2026-03-02,trivia,Trivia,others,11.481488,0.36540911
2026-03-02,trivia,Trivia,x-ai,4.933042,0.15699867
2026-03-09,academia,Academia,deepseek,16.285742,0.05714208
2026-03-09,academia,Academia,google,65.889964,0.23118933
2026-03-09,academia,Academia,openai,32.914111,0.11548635
2026-03-09,academia,Academia,openrouter,15.012174,0.05267349
2026-03-09,academia,Academia,others,148.108723,0.5196718
2026-03-09,academia,Academia,x-ai,6.793637,0.02383696
2026-03-09,finance,Finance,anthropic,152.059772,0.25603877
2026-03-09,finance,Finance,google,103.051444,0.17351838
2026-03-09,finance,Finance,openai,75.05861,0.12638395
2026-03-09,finance,Finance,others,218.497468,0.3679068
2026-03-09,finance,Finance,stepfun,25.853012,0.04353139
2026-03-09,finance,Finance,x-ai,19.373225,0.0326207
2026-03-09,health,Health,anthropic,5.139505,0.0228194
2026-03-09,health,Health,google,48.459391,0.21515967
2026-03-09,health,Health,meta-llama,4.75824,0.02112658
2026-03-09,health,Health,openai,12.501071,0.05550475
2026-03-09,health,Health,others,86.394195,0.38359018
2026-03-09,health,Health,qwen,56.033079,0.24878684
2026-03-09,health,Health,x-ai,11.93977,0.05301257
2026-03-09,legal,Legal,google,61.472649,0.23578048
2026-03-09,legal,Legal,openai,27.999308,0.10739232
2026-03-09,legal,Legal,openrouter,19.608685,0.07520979
2026-03-09,legal,Legal,others,75.719149,0.29042342
2026-03-09,legal,Legal,stepfun,19.250679,0.07383665
2026-03-09,legal,Legal,x-ai,56.669372,0.21735734
2026-03-09,marketing,Marketing,anthropic,12.450694,0.07587414
2026-03-09,marketing,Marketing,google,75.090831,0.45760117
2026-03-09,marketing,Marketing,openai,18.70071,0.11396154
2026-03-09,marketing,Marketing,openrouter,7.542422,0.04596328
2026-03-09,marketing,Marketing,others,45.341084,0.27630714
2026-03-09,marketing,Marketing,x-ai,4.970935,0.03029272
2026-03-09,marketing/seo,SEO,arcee-ai,1.585065,0.02704403
2026-03-09,marketing/seo,SEO,google,9.761232,0.16654403
2026-03-09,marketing/seo,SEO,liquid,3.47884,0.05935522
2026-03-09,marketing/seo,SEO,others,19.044542,0.32493385
2026-03-09,marketing/seo,SEO,stepfun,3.264831,0.05570384
2026-03-09,marketing/seo,SEO,x-ai,19.634795,0.33500463
2026-03-09,marketing/seo,SEO,z-ai,1.841214,0.0314144
2026-03-09,programming,Programming,anthropic,639.123395,0.11693215
2026-03-09,programming,Programming,google,316.272886,0.05786436
2026-03-09,programming,Programming,minimax,1604.357246,0.29352851
2026-03-09,programming,Programming,moonshotai,417.187947,0.07632749
2026-03-09,programming,Programming,openrouter,184.104259,0.03368318
2026-03-09,programming,Programming,others,1441.371283,0.26370907
2026-03-09,programming,Programming,stepfun,247.881269,0.04535163
2026-03-09,programming,Programming,xiaomi,394.812561,0.07223375
2026-03-09,programming,Programming,z-ai,220.652095,0.04036986
2026-03-09,roleplay,Roleplay,deepseek,1125.650326,0.39146111
2026-03-09,roleplay,Roleplay,google,326.470667,0.11353487
2026-03-09,roleplay,Roleplay,openai,180.7761,0.06286749
2026-03-09,roleplay,Roleplay,others,893.680676,0.31079032
2026-03-09,roleplay,Roleplay,stepfun,94.193954,0.0327573
2026-03-09,roleplay,Roleplay,x-ai,175.075145,0.0608849
2026-03-09,roleplay,Roleplay,z-ai,79.663126,0.027704
2026-03-09,science,Science,anthropic,106.22231,0.07796665
2026-03-09,science,Science,google,281.339109,0.20650153
2026-03-09,science,Science,openai,269.284546,0.19765354
2026-03-09,science,Science,others,658.749371,0.48351881
2026-03-09,science,Science,x-ai,46.811587,0.03435948
2026-03-09,technology,Technology,anthropic,967.982226,0.17639177
2026-03-09,technology,Technology,arcee-ai,215.040424,0.03918601
2026-03-09,technology,Technology,google,320.001423,0.05831266
2026-03-09,technology,Technology,minimax,370.857679,0.06758
2026-03-09,technology,Technology,moonshotai,257.858019,0.0469885
2026-03-09,technology,Technology,openrouter,245.277256,0.04469595
2026-03-09,technology,Technology,others,2393.741233,0.43620248
2026-03-09,technology,Technology,stepfun,716.925482,0.13064264
2026-03-09,translation,Translation,anthropic,4.856111,0.02611657
2026-03-09,translation,Translation,google,76.368894,0.41071828
2026-03-09,translation,Translation,openai,20.948104,0.11266065
2026-03-09,translation,Translation,others,78.698515,0.42324717
2026-03-09,translation,Translation,x-ai,5.068224,0.02725733
2026-03-09,trivia,Trivia,deepseek,2.170256,0.04436724
2026-03-09,trivia,Trivia,google,5.649306,0.11549059
2026-03-09,trivia,Trivia,openai,2.859562,0.05845894
2026-03-09,trivia,Trivia,others,14.215877,0.29061975
2026-03-09,trivia,Trivia,qwen,22.020334,0.45016876
2026-03-09,trivia,Trivia,x-ai,2.000395,0.04089472
2026-03-16,academia,Academia,anthropic,7.355071,0.02515946
2026-03-16,academia,Academia,deepseek,15.276183,0.05225518
2026-03-16,academia,Academia,google,65.758322,0.22493923
2026-03-16,academia,Academia,openai,7.47405,0.02556645
2026-03-16,academia,Academia,openrouter,18.096454,0.06190247
2026-03-16,academia,Academia,others,159.281844,0.54485478
2026-03-16,academia,Academia,stepfun,7.046145,0.02410272
2026-03-16,academia,Academia,xiaomi,12.050094,0.04121971
2026-03-16,finance,Finance,anthropic,170.003137,0.29472849
2026-03-16,finance,Finance,google,84.994078,0.14735126
2026-03-16,finance,Finance,openai,64.451558,0.11173741
2026-03-16,finance,Finance,others,229.920281,0.39860475
2026-03-16,finance,Finance,stepfun,27.443646,0.04757809
2026-03-16,health,Health,anthropic,6.835788,0.03589782
2026-03-16,health,Health,google,40.78373,0.21417387
2026-03-16,health,Health,meta-llama,10.538724,0.05534362
2026-03-16,health,Health,moonshotai,8.67704,0.04556707
2026-03-16,health,Health,others,92.171773,0.4840358
2026-03-16,health,Health,qwen,13.784186,0.07238702
2026-03-16,health,Health,x-ai,9.272382,0.04869349
2026-03-16,health,Health,xiaomi,8.359837,0.0439013
2026-03-16,legal,Legal,anthropic,5.402594,0.01798965
2026-03-16,legal,Legal,google,59.786298,0.19907738
2026-03-16,legal,Legal,openai,31.969683,0.10645317
2026-03-16,legal,Legal,openrouter,33.354596,0.11106467
2026-03-16,legal,Legal,others,78.541531,0.26152886
2026-03-16,legal,Legal,stepfun,36.822677,0.12261274
2026-03-16,legal,Legal,x-ai,54.439504,0.18127354
2026-03-16,marketing,Marketing,anthropic,12.594255,0.07749098
2026-03-16,marketing,Marketing,google,76.327528,0.46963435
2026-03-16,marketing,Marketing,openai,8.240777,0.05070454
2026-03-16,marketing,Marketing,openrouter,11.701055,0.07199522
2026-03-16,marketing,Marketing,others,46.60722,0.28676877
2026-03-16,marketing,Marketing,qwen,3.0122,0.01853371
2026-03-16,marketing,Marketing,x-ai,4.042401,0.02487242
2026-03-16,marketing/seo,SEO,anthropic,1.120673,0.02155045
2026-03-16,marketing/seo,SEO,google,11.039926,0.21229691
2026-03-16,marketing/seo,SEO,others,17.363938,0.33390715
2026-03-16,marketing/seo,SEO,qwen,1.71268,0.0329347
2026-03-16,marketing/seo,SEO,stepfun,2.831584,0.05445114
2026-03-16,marketing/seo,SEO,x-ai,15.69732,0.30185822
2026-03-16,marketing/seo,SEO,z-ai,2.236173,0.04300143
2026-03-16,programming,Programming,anthropic,784.849374,0.10905664
2026-03-16,programming,Programming,minimax,1460.750758,0.2029747
2026-03-16,programming,Programming,moonshotai,387.117816,0.05379092
2026-03-16,programming,Programming,nvidia,311.143268,0.04323408
2026-03-16,programming,Programming,others,2089.819268,0.29038522
2026-03-16,programming,Programming,stepfun,266.896228,0.03708585
2026-03-16,programming,Programming,xiaomi,1896.136886,0.26347261
2026-03-16,roleplay,Roleplay,deepseek,1242.831346,0.40281469
2026-03-16,roleplay,Roleplay,google,285.934896,0.0926745
2026-03-16,roleplay,Roleplay,openai,209.38533,0.06786399
2026-03-16,roleplay,Roleplay,openrouter,76.338314,0.02474205
2026-03-16,roleplay,Roleplay,others,932.60606,0.30226742
2026-03-16,roleplay,Roleplay,stepfun,72.942871,0.02364155
2026-03-16,roleplay,Roleplay,x-ai,197.53317,0.06402258
2026-03-16,roleplay,Roleplay,z-ai,67.795458,0.02197322
2026-03-16,science,Science,anthropic,68.693322,0.04917598
2026-03-16,science,Science,google,231.648451,0.16583185
2026-03-16,science,Science,openai,259.735365,0.18593863
2026-03-16,science,Science,openrouter,41.57177,0.02976028
2026-03-16,science,Science,others,752.940855,0.5390132
2026-03-16,science,Science,x-ai,42.297838,0.03028006
2026-03-16,technology,Technology,anthropic,1022.570091,0.17873962
2026-03-16,technology,Technology,google,281.404566,0.04918797
2026-03-16,technology,Technology,minimax,298.249749,0.05213241
2026-03-16,technology,Technology,moonshotai,242.484419,0.04238494
2026-03-16,technology,Technology,openrouter,361.346006,0.06316129
2026-03-16,technology,Technology,others,2642.32909,0.46186457
2026-03-16,technology,Technology,stepfun,685.661389,0.11984983
2026-03-16,technology,Technology,xiaomi,186.958766,0.03267936
2026-03-16,translation,Translation,deepseek,9.59873,0.04351225
2026-03-16,translation,Translation,google,45.309941,0.20539568
2026-03-16,translation,Translation,openai,32.917944,0.1492212
2026-03-16,translation,Translation,openrouter,46.434417,0.21049307
2026-03-16,translation,Translation,others,80.864197,0.36656761
2026-03-16,translation,Translation,qwen,5.473083,0.02481018
2026-03-16,trivia,Trivia,anthropic,1.03309,0.03515981
2026-03-16,trivia,Trivia,deepseek,3.057625,0.10406214
2026-03-16,trivia,Trivia,google,5.558697,0.18918275
2026-03-16,trivia,Trivia,moonshotai,0.97396,0.03314741
2026-03-16,trivia,Trivia,openai,1.228377,0.04180615
2026-03-16,trivia,Trivia,others,15.828964,0.53871742
2026-03-16,trivia,Trivia,x-ai,1.701972,0.05792432
2026-03-23,academia,Academia,anthropic,13.200128,0.05324213
2026-03-23,academia,Academia,deepseek,14.829953,0.05981596
2026-03-23,academia,Academia,google,67.104799,0.27066423
2026-03-23,academia,Academia,openai,9.104559,0.03672284
2026-03-23,academia,Academia,others,134.435813,0.54224089
2026-03-23,academia,Academia,xiaomi,9.251114,0.03731396
2026-03-23,finance,Finance,anthropic,127.188458,0.22296246
2026-03-23,finance,Finance,google,71.223666,0.1248557
2026-03-23,finance,Finance,moonshotai,27.337255,0.04792244
2026-03-23,finance,Finance,openai,37.093167,0.06502464
2026-03-23,finance,Finance,others,254.528241,0.4461902
2026-03-23,finance,Finance,qwen,30.16681,0.05288268
2026-03-23,finance,Finance,stepfun,22.910253,0.04016187
2026-03-23,health,Health,anthropic,12.071231,0.06678392
2026-03-23,health,Health,google,53.120832,0.29389028
2026-03-23,health,Health,meta-llama,5.009112,0.02771284
2026-03-23,health,Health,openai,7.185397,0.03975311
2026-03-23,health,Health,others,88.157106,0.48772799
2026-03-23,health,Health,x-ai,15.206881,0.08413186
2026-03-23,legal,Legal,anthropic,5.601525,0.01832628
2026-03-23,legal,Legal,google,62.77758,0.20538686
2026-03-23,legal,Legal,openai,24.411066,0.07986469
2026-03-23,legal,Legal,others,69.849809,0.22852478
2026-03-23,legal,Legal,qwen,63.399318,0.20742097
2026-03-23,legal,Legal,x-ai,63.917874,0.20911751
2026-03-23,legal,Legal,xiaomi,15.69812,0.0513589
2026-03-23,marketing,Marketing,anthropic,12.528399,0.06643124
2026-03-23,marketing,Marketing,google,94.084486,0.49887854
2026-03-23,marketing,Marketing,openai,26.994966,0.14313953
2026-03-23,marketing,Marketing,others,50.28951,0.26665775
2026-03-23,marketing,Marketing,x-ai,4.694608,0.02489294
2026-03-23,marketing/seo,SEO,anthropic,1.728369,0.02501072
2026-03-23,marketing/seo,SEO,google,14.178222,0.20516893
2026-03-23,marketing/seo,SEO,openai,7.588837,0.10981585
2026-03-23,marketing/seo,SEO,others,17.144116,0.24808752
2026-03-23,marketing/seo,SEO,qwen,1.99376,0.02885112
2026-03-23,marketing/seo,SEO,x-ai,26.471808,0.38306585
2026-03-23,programming,Programming,anthropic,779.419826,0.07963842
2026-03-23,programming,Programming,minimax,2250.304467,0.22992831
2026-03-23,programming,Programming,moonshotai,345.342813,0.03528593
2026-03-23,programming,Programming,nvidia,506.96851,0.05180029
2026-03-23,programming,Programming,others,1830.725084,0.18705714
2026-03-23,programming,Programming,stepfun,310.713241,0.0317476
2026-03-23,programming,Programming,xiaomi,3763.509006,0.38454231
2026-03-23,roleplay,Roleplay,deepseek,1379.559886,0.43988536
2026-03-23,roleplay,Roleplay,google,278.964229,0.08895031
2026-03-23,roleplay,Roleplay,openai,223.706391,0.07133084
2026-03-23,roleplay,Roleplay,others,867.751605,0.27669058
2026-03-23,roleplay,Roleplay,stepfun,62.106253,0.01980315
2026-03-23,roleplay,Roleplay,x-ai,190.549706,0.06075853
